id_tweet,ds_tweet,fisiologico,psiquico,comportamental,label,validado_espec,dh_tweet
2734,"- a senhora está sem energia elétrica 
- si 
- e seu wi-fi não tá funcionando 
-Nã 
- E a senhora está sem wi-fi desde que cortaram a sua energia 
- Meu filho você é burro? Eu quero é wi-fi num é energia nã 
EU MEREÇO UM AUMENTO PQ EU NAO GANHO PRA ISSO",0,0,0,0,1,2019-09-19 14:50:49.000000
2794,"Hoje eu treinei muito, to esgotado, acabei de banhar e já já vou capotar que amanhã o dia é longo.",0,0,0,0,1,2019-09-19 02:58:34.000000
3108,"@fcardoso04 Podia escrever muita coisa, mas escrevo apenas isto: “és uma merda de homem toldado pela maldade e falta de respeito pelo próximo, princípios é uma coisa que não te assiste, não te desejo mal, porque todos estes predicados já fazem de ti uma pessoa horrenda”.",0,0,0,0,1,2019-09-26 07:56:39.000000
2786,"Nós entramos em êxtase, era uma loucura, todo mundo tentando comprar, porém sempre dava esgotado, ou a Maria não respondia, ou mamãe me barrava, e mais uma vez, eu perdia as esperanças, e como sempre vocês estavam ali, me dando ânimo mais uma vez, por mais simples que fosse... https://t.co/7jcgE3Y0kL",0,0,0,0,1,2019-09-18 23:31:51.000000
4658,putas n consigo decidir https://t.co/VyqDsbzWsx,0,0,0,0,1,2019-10-13 17:34:29.000000
5325,Hj vou jogar um coquetel molotov em quem?,0,0,0,0,1,2019-10-15 12:23:16.000000
9614,Vontade de arrancar esse útero fora,0,0,0,3,0,2019-10-05 17:43:21.000000
9616,Achei que ia morrer no funcional hoje,0,0,0,2,0,2019-09-16 21:44:49.000000
9618,"Boa noite só p quem chorou de raiva hoje por conta de um artigo, mãe quero trancar a faculdade",0,0,0,3,0,2019-09-04 01:29:42.000000
9619,Cansada de mais p viver,0,0,0,2,0,2019-11-07 22:03:36.000000
5186,"fui ver aquele vídeo da bettina se desculpando e a bicha é falsa viu, o outro vídeo foi sim p despertar ganância e mostrar que do jeito dela é fácil conseguir aumentar o patrimônio e ainda ela tem a pachorra de jogar a culpa em quem assistiu",0,0,0,0,1,2019-10-15 11:44:27.000000
2750,"@GoiasBrasil_voz Privatizações, perda de direitos previdenciários/ trabalhistas, aumento do desemprego, do ódio, da violência, da pobreza e da fome, micro e pequenas empresas fechando, entreguismo, nepotismo, milicias, meio ambiente comprometido, MAS TUDO TER CONSERTO. https://t.co/bBrWdrCuZJ",0,0,0,0,1,2019-09-17 08:36:35.000000
3329,"@MengoDoSertao cara, tá foda... segunda vez hoje. acho que nem é nervosismo, é ansiedade mesmo. bizarro. tô achando que nem vou assistir.",0,0,0,0,1,2019-10-02 22:34:58.000000
5346,O desafio do treinador Pintado no Figueirense: ganhar o vestiário. #NDmais https://t.co/dw8t4Nve7M,0,0,0,0,1,2019-10-15 13:53:02.000000
5348,@wlad_oliveira Será que ele esqueceu que Business é o negócio da NBA e de tudo que envolve os esportes de alta performance,0,0,0,0,1,2019-10-15 13:57:09.000000
3709,A menos de um mês pro Enem e só consigo pensar em tiny hous Chego em casa assisto série de tiny house saiu e fico procurando fotos de tiny house MDS eu só quero uma tiny house no mato pra ficar quando quiser surtar,0,0,0,0,1,2019-10-09 01:48:10.000000
4591,"eu olho meus tweets e 99,9% deles tem indício de baixa auto estima, eu começo a me amar ou não?",0,0,0,0,1,2019-10-13 18:09:02.000000
3266,"eu admiro tanto qm consegue sair na segunda ou em qualquer outro dia da semana, tem q ter mt disposição Eu por exemplo qnd chego em casa d noite só quero me jogar na cama, n consigo nem cogitar em sair",0,0,0,0,1,2019-10-01 01:39:53.000000
2842,@NivinhaFla @Ninhodanacao Muito louco. Fiquei o dia todo tentando e fui perguntar pra eles se tinha esgotado mesmo pra não fazer a gente de palhaço perdendo nosso tempo. Mesma resposta sempre: indisponível https://t.co/2GVYiiPMxy,0,0,0,0,1,2019-09-18 22:50:24.000000
2846,"Time do Inter todo doido, não bota a bola no pé faz faltas bestas e parece muito desgastado",0,0,0,0,1,2019-09-19 02:00:16.000000
9609,Queria ir pra casa,0,0,0,3,0,2019-10-12 03:53:52.000000
3018,"Então ta...se n der certo então foda-se, sinceramente sem ânimo mais pra ficar me sentindo mal por essas coisas!!",0,0,0,0,1,2019-09-26 12:00:24.000000
3020,@quiteballad AGORA TÔ TRISTE,0,0,0,0,1,2019-09-26 12:05:35.000000
5406,"Vontade de morrer , SUMIR",0,0,1,2,1,2019-10-15 16:57:29.000000
4511,O certo agr  é  ficar no quarto sem incomodar  ninguém,0,0,1,2,1,2019-10-13 13:38:39.000000
4519,@zaggsr babe já tens com quem ficar no quarto em la?,0,0,1,2,1,2019-10-13 08:51:18.000000
3171,"O meu pecado é o de domingo em casa mesmo que eu tenho uma boa noitee de novo o que é errado quando eu n consigo sair da rotina de trabalho 
Claramente uma jovem que precisa sair mais de casa KKKK https://t.co/l32mQN2xjq",0,0,0,0,1,2019-09-23 22:44:01.000000
5386,"Eu assitindo o filme do Coringa no xvideos, e os cara fizeram o favor de em toda risada do Joaquim colocarem a gargalhado do Bola do Pânico na tv. Melhorou o filme em 1000x",0,0,0,0,1,2019-10-15 16:52:56.000000
5389,"Hoje eu vejo o filme do coringa, to evitando os spoilers ao máximo",0,0,0,0,1,2019-10-15 16:52:48.000000
2634,"Dormi pra caralho de noite e continuo com sono além da fome que eu to, manooooo oq falta pra virar um panda?",0,0,0,0,1,2019-09-19 12:35:51.000000
5354,"@muiteleologico @andersoneco acho que ela é tão cobiçosa que queimou a largada, tipo o doria. tinha que ter passado pelo menos uma década se fazendo de certinha (como ele de gestor/trabalhador), mas em menos de um ano foi roubar o mandato do partido. então odeio por esporte, porque acho que já era",0,0,0,0,1,2019-10-15 13:58:20.000000
3316,"@pohmanda7 Como eu sou sortudo por ter vc anjo, muito obrigado por ser a melhor namorada do mundo eu estou sem palavras vc sempre me surpreende e eu te amo mais que tudo nessa vida toda to ansioso pelo nosso futuro e não esquece sempre eu e vc meu amor🥰♥️♥️♥️",0,0,0,0,1,2019-10-02 22:36:56.000000
5363,"Você tem a idade emocional de uma pessoa de 21 anos, alguém que está começando a se acostumar com o fato de ser adulto. Você está começando a se levar a sério e a tomar decisões inteligentes, mas ainda sabe como descontrair e se divertir 
MEU DEUS EU",0,0,0,0,1,2019-10-15 16:52:00.000000
2803,@xossin KSKGKFFKKKKK CONVERSAS ALEATORIAS DE DUAS PESSOAS COM MTO SONO SEM NOÇÃO DOQ FALAM,0,0,0,0,1,2019-09-19 14:54:20.000000
2758,"Acordei muito muito cedo hoje, sem motivos ou até mesmo circunstâncias, agora estou caindo de sono 🤦🏽‍♀️😴😪",0,0,0,0,1,2019-09-19 14:49:41.000000
5179,"#TicTacBolsonar 
Bivar tem que jogar a merda do laranjal todinha no ventilador.",0,0,0,0,1,2019-10-15 11:41:20.000000
5373,Vou na praia com a carol e com a luna🌞♥️,0,0,0,0,1,2019-10-15 16:52:37.000000
3261,"É meio idiota a minha comparação mas esse sonho meu foi tipo o golpe Fantasma de Fênix do Ikki, eu n consigo nem ter animo pra comer, sair da cama e fazer algo, começar estudar nem nada, parece q acabou cm minha mente kkk Meu cérebro tá só o macaquinho batendo pratos kkkkkkk",0,0,0,0,1,2019-09-30 15:58:06.000000
3465,"@vaidesmaiar No caso dessa lista ai eles quiseram trair e formar casal no reality, a Hariany eu pelo menos não vi demonstrar interesse nenhum pelo Lucas e vejo ela sempre pegar foto do namorado, citar que namora e etc, por isso nesse caso da Hariany acho sem noção demais.",0,0,0,0,1,2019-10-02 22:43:51.000000
3466,"Pessoal fala como se só gostar de pessoas pretas fosse 7 maravilhas Ta lá a pessoa branca demonstrando interesse, te chamando pra sair, pra ver um Netflix e vc ""sem tempo irmão A pretinha manda um ""oi"" já fico todo besta ouvindo Farol das estrelas",0,0,0,0,1,2019-10-02 22:35:25.000000
5140,Desenvolvedor C# (P205TS)  https://t.co/wzwUfd2U66,0,0,0,0,1,2019-10-15 08:59:28.000000
5586,"🎮 Favorito: Final Fantasy Tactics Melhor história: Persona  Mais bonito: AC Odysse Clássico que nunca joguei: Metroi Queria ser bom: Overwatc Queria curtir: The Last of U Ruim, mas amo: Dynasty Warriors Preciso de férias pra jogar: Fire Emblem 3 Houses (New Game+, rs) https://t.co/cIiYi5kluy",0,0,0,0,1,2019-10-15 18:24:17.000000
5589,Dia onde aconteceu uma pá de coisa errada por distração minha... 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ Preciso de férias!!! E que essa gripe vá embora logo pq tá me deixando mais doida do que já sou... 🤪🤪🤪🤓,0,0,0,0,1,2019-10-15 18:26:25.000000
5590,"@exorcirst Até agora pra mim a obra tá fantástica, surpreendente de mais",0,0,0,0,1,2019-10-09 21:42:57.000000
5591,"todos os dias eu agradeço a coreografia de mic drop e as roupas da Dior pela obra de arte que é esse break dance 
https://t.co/n3hYUxhPnq",0,0,0,0,1,2019-10-15 18:28:03.000000
3954,"vou tentar arranjar algo p hoje,ñ quero ficar em casa",0,0,0,0,1,2019-10-12 15:57:50.000000
5597,"sou a pessoa q vai p praia e fica sentada na sombra só comend 
odeio água e sol",0,0,0,0,1,2019-10-15 12:12:58.000000
5157,escutar lights up de manhã é tão bom,0,0,0,0,1,2019-10-15 11:48:20.000000
3412,"Eu só quero ficar em silêncio q merd Respeito foi pra casa do caralho viu, aliás, nunca nem saiu de lá pqp",0,0,0,0,1,2019-10-02 22:37:56.000000
3311,"Não consigo ficar parado, se to sem inspiração pra escrever eu tento compor, se não consigo compor nem escrever eu quero fotografar, se n consigo fazer nenhum dos três eu choro",0,0,0,0,1,2019-10-02 19:18:06.000000
3314,Gostaria de ser surpreendido com o cenário do show da Anitta pro #RockInRio mas desde as declarações pro Leo Dias já estava bem óbvio oque era. Mas mesmo assim ainda estou muito ansioso pro show da minha fav no palco mundo ♡ https://t.co/72KIQH5wHp,0,0,0,0,1,2019-10-02 22:37:16.000000
2776,que inferno eu quero comer e não consigo,0,0,0,0,1,2019-09-19 14:54:36.000000
4653,n consigo decidir https://t.co/35jaciw217,0,0,0,0,1,2019-10-13 04:13:32.000000
3156,a menina mando foto no banho e eu respondi assim https://t.co/nh95gKfDA4,0,0,0,0,1,2019-09-25 22:09:28.000000
3354,Não aguento mais ser pobre e ter que viver num forno sem ventilador nem ar condicionado,0,0,0,0,1,2019-10-02 22:49:03.000000
5362,Essas menina aqii do trabalho vão me deixar maluca papo reto,0,0,0,0,1,2019-10-15 16:52:26.000000
4426,"Depois de dias sem apetite, zero vontade de comer... hoje me animei ao ouvir que ia ter cuscuz! 🙏🏽",1,0,0,1,1,2019-10-13 12:58:23.000000
4427,"Passei 2 meses sem apetite algum, aí hj acordei com uma fome da porra hshahah vontade de comer coxinha + algum doce",1,0,0,1,1,2019-10-13 13:55:59.000000
4429,"Hoje faz 3 dias q eu não como um prato de comida, e minha mãe esta surtando, mas eu não como pq fiquei doente e fiquei sem apetite,",1,0,0,1,1,2019-10-13 09:43:04.000000
4430,"Ain só almocei hoje, to sem apetite para nada e por cima passando mal, maldita ansiedade 😒😒",1,0,0,1,1,2019-10-13 02:36:57.000000
3627,Eu tô muito sem apetite,1,0,0,1,1,2019-10-02 21:48:20.000000
3631,ai to sem apetite algum apenas existindo,1,0,0,1,1,2019-10-02 20:54:22.000000
5135,🇧🇷 Campos do Jordã 🇧🇷 Guarajub 🇧🇷 Recif 🇧🇷 Caruar 🇧🇷 São José dos Campo 🇧🇷 Botucat 🇧🇷 Maríli 🇧🇷 Rio Clar 🇧🇷 Mirasso 🇧🇷 São José do Rio Pret 🇧🇷 Sorocab 🇧🇷 Curitib 🇧🇷 Joinvill 🇫🇷 Pari 🇫🇷 Versaille 🇫🇷 Givern 🇫🇷 Grenobl 🇫🇷 Lyon,0,0,0,0,1,2019-10-15 11:46:35.000000
5137,Desenvolvedor Mobile  https://t.co/myEsAKq1ai,0,0,0,0,1,2019-10-15 08:59:27.000000
3632,"Eu simplesmente só tomei café da manhã hj, pq simplesmente eu fico sem apetite quando tô triste. Não sei oq faço com meu psicológico",1,0,0,1,1,2019-10-02 21:29:49.000000
5435,to com insônia irra,1,0,0,1,1,2019-10-15 06:17:57.000000
5436,já aceitei que to com insônia,1,0,0,1,1,2019-10-15 09:47:18.000000
3464,"O que leva as pessoas a falarem com você, te dar atenção, despertar interesse. Mas, depois simplesmente pararem de responder, de falar com você sem dar uma explicação?",0,0,0,0,1,2019-10-02 22:56:03.000000
4450,se gabigol e Rodrigo Caio pegarem o avião agr dá pra jogar pelo fla  hein,0,0,0,0,1,2019-10-13 14:08:08.000000
5437,queria dizer que to no insonia ba porém só to com insonia memo,1,0,0,1,1,2019-10-15 06:21:54.000000
5438,Enganando minha mente que to com insônia só pra poder continuar assistindo série sem peso na consciência,1,0,0,1,1,2019-10-15 06:52:02.000000
5439,Tô com insônia só pode 🤦,1,0,0,1,1,2019-10-15 05:56:48.000000
5334,@SamelaHidalgoo Imagina em 2019 o cara ainda cantar uma música sobre pedofilia? Teve show desse embuste no rock in Rio e eu quase que tenho um derrame ouvindo “me lambe”,0,0,0,0,1,2019-10-15 12:30:47.000000
2712,O ruim de  chove forte se corre o risco dee se fica sem energia kkkkkk,0,0,0,0,1,2019-09-19 15:00:30.000000
3151,@forallkings do sul né tem q desconfiarb,0,0,0,0,1,2019-09-25 22:12:21.000000
4613,n quero sair do quarto pq sei que a mãe vai me cachorriar,0,0,0,0,1,2019-10-13 16:26:52.000000
3589,Kkkk eu dou cantada sem saber que eu estou dando uma cantada kkk ou seja.... Sou muito lerdo vei kk,0,0,0,0,1,2019-09-28 21:24:21.000000
2699,"Meu sonho é ser essas pessoas que fica doente ou acontece algo e fala ""nossa, perdi o apetite"" ou ""nossa, estou sem fome"" ou ""nossa, não consigo comer hoje"".",0,0,0,0,1,2019-09-19 10:45:48.000000
4451,"puta que pariuuuu, meu corpo ta quebradasso parece q eu cai de cima de um avião",0,0,0,0,1,2019-10-13 14:06:17.000000
4452,"Boas Maneiras no Avião - Comportamento https://t.co/V5Ga7LWqKV Avião, Meios de Transporte https://t.co/6SoWWMLU3G",0,0,0,0,1,2019-10-13 14:08:38.000000
3183,"estou muito feliz por eu estar focada nos treinos e não ter desanimado 
dessa vez vai dar certo! \o/ criztiny saudável aí vamos nós",0,0,0,0,1,2019-09-26 00:02:07.000000
3529,Eu só queria sumir. Sem coragem nenhuma de olhar pro pessoal aqui. Só faço cagada 🤦🏻‍♀️,0,0,0,0,1,2019-10-02 21:39:18.000000
5322,"@eduandriotti Isso, não tô falando de ti, falo de vários q se vê por aí todo dia, da vontade de fazer uma fogueira e jogar um por um😂😂",0,0,0,0,1,2019-10-15 12:23:49.000000
5595,O bom é que mesmo só na água e sol ela vem 🥰😊🌞🌞🌞 https://t.co/KQmA6pwKUs,0,0,0,0,1,2019-10-14 03:25:56.000000
5596,@yaalars Água e sol,0,0,0,0,1,2019-10-14 17:04:45.000000
5144,“De que me adianta viver na cidade Se a felicidade não me acompanhar Essa musica faz todo sentido pra mim 😂,0,0,0,0,1,2019-10-15 11:48:24.000000
5145,"Bom dia,  hoje tem música nova",0,0,0,0,1,2019-10-15 11:48:31.000000
5148,"Música: dá uma cavalgada, uma kikada, uma sentada, uma jogada, uma empinada, uma parada.. 
Eu: af  que droga de amor, tmnc",0,0,0,0,1,2019-10-15 11:48:30.000000
9636,Não aguento nem comigo hoje mas se alguém convidar pra ir beber eu vou kkkkkkkkkkk,0,0,0,0,0,2019-08-17 21:42:48.000000
9638,Não vejo hora de me formar,0,0,0,1,0,2019-09-03 13:57:18.000000
9640,O negócio é sentar e chorar mesmo,0,0,0,3,0,2019-09-25 19:11:06.000000
9641,"Vou dormir tanto hoje, hummmmmm",0,0,0,1,0,2019-08-31 18:25:38.000000
3141,"e eu q falei q vivíamos uma felicidade impositiva e fiz uma analogia com o terror propagado no totalitarismo, ambos como ferramentas de controle social, ainda minei um ""medicalização do sofrimento"", antidepressivos... auge https://t.co/U2iXLnZF9l",0,0,0,0,1,2019-09-26 11:18:55.000000
2678,"Eu sem apetite é um problema. Pq eu olho pras comida, meu estomago fala NÃO PELAMOR DE DEUS e eu falo QUE NÃO O QUE, TA LOUCO? Ai eu como e passo mal.",0,0,0,0,1,2019-09-19 12:05:39.000000
2969,UM MINUTO DA ATENÇÃO DE VCS: Falta um mês pras minhas férias. UM MÊS.,0,0,0,0,1,2019-09-19 20:37:41.000000
2728,"Treinar dois turnos é foda vei, mas porra cansa pra caralho... E treinar esgotado é muito ruim, começo a falhar, aí me dá mais ódio ainda",0,0,0,0,1,2019-09-19 02:06:10.000000
2812,"Ta aquecendo o negócio, já está esgotado, mas sempre tem um espaço para os que ousam!! https://t.co/YtOmf5j9EU",0,0,0,0,1,2019-09-18 20:09:39.000000
2732,@universlix esses dias eu to achando uma perda de tempo pq nem com fome eu acordo,0,0,0,0,1,2019-09-13 09:59:15.000000
4659,"se eu n consigo decidir entre 1 dos meninos q eu quero vou estar aberta a todas possibilidades kkkkkkkk primeiro pré-requisito é me querer tbm, glow",0,0,0,0,1,2019-10-13 14:02:58.000000
2898,"Sem espaço pra emoção a rua ensina, se eu seguir só meu coração me fodo na próxima esquina",0,0,0,0,1,2019-09-19 19:05:45.000000
3070,"@Vessoni @LucianoAmaral @mariomarra @maurocezar E bom que o Carille saiba, que o torcedor não é apenas emoção. A gente assiste os jogos e é nítido a desorganização dentro de campo. Posso não entender de tática, mas sem perfeitamente quando meu time está deixando espaços para o adversário. Até time juvenil sabe que n pode",0,0,0,0,1,2019-09-26 10:55:41.000000
2995,Tô com febre tô com falta de ar  Não desejo isso pra minha inimiga,0,0,0,0,1,2019-09-19 19:59:01.000000
5185,"@g1 Quem faz uso da energia solar paga 58 reais para jogar a energia de GRAÇA na rede elétrica. Com mais oferta a empresa de eletricidade teria que baixar o preço final ao consumidor, porém a empresa e Governo não querem a queda no preço da energia.",0,0,0,0,1,2019-10-15 11:47:30.000000
2801,"@SF_Moro Porque não se fala em cortes em orçamentos de Congressistas,tantos auxílios,cartões corporativos,ternos......até quando vai esse absurdo,e o povo pagar por esses luxos...enquanto a realidade de muitos é a fome,e morte em hospitais por falta de investimento?",0,0,0,0,1,2019-09-19 12:09:33.000000
3104,"Sem emoção perto de concluir o plano, velho sabe disse, mesmo morrendo de fome em frente ao bife",0,0,0,0,1,2019-09-26 11:25:33.000000
2696,não consigo vou ter que comer um chocolate pra desestressar,0,0,0,0,1,2019-09-19 14:55:42.000000
2627,"Sou de acordo sim na contração do Freddy Guarin, precisamos de peça são muito jogos importantes, assim o Jorge Jesus pode poupar o Gerson em alguns jogos, para ele não ficar desgastado, e ele pode ser convocado para a seleção brasileira também, e não temos 2° volante reserva.",0,0,0,0,1,2019-09-19 02:55:37.000000
3303,"15 dias de atestado, logo pra mim que não consigo ficar parado",0,0,0,0,1,2019-10-02 18:49:38.000000
2629,"@claudioedantas O povo brasileiro é acomodado e conformado demais com os seus algozes, é perda de tempo isso aqui só vai mudar quando o país quebrar e não ter mais o que roubar, ai os figurões vão para Paris, Lisboa, Miami e Londres com dinheiro roubado  e o povo morre de fome.",0,0,0,0,1,2019-09-19 02:55:48.000000
2838,"@FreeFireBR Eu não tô conseguindo nem entrar direito, ta dando rede ocupada e tempo esgotado. Ta muito ruim",0,0,0,0,1,2019-09-19 13:21:35.000000
2953,"Emoção pra refinar a droga, frieza pra vendê-la 🎶🎶",0,0,0,0,1,2019-09-19 19:59:59.000000
4617,Q achem ruim mas n quero sair c aquele guria nojenta n,0,0,0,0,1,2019-10-13 16:03:19.000000
2652,"@By_exoplanet_Ah Pior que vira um vicio mesmo são tão lindos que nossa, ainda não tive a oportunidade de comprar uma lightstick pq sempre dá esgotado, mas espero poder um dia.",0,0,0,0,1,2019-09-19 01:34:08.000000
3175,como q vcs gostam desse tempo? como q conseguem ver Netflix mais de 3 horas seguidas? eu fico completamente surtado quando n consigo sair de casa mano,0,0,0,0,1,2019-09-25 17:26:05.000000
3063,"@Iron_fall @duhpcma Não q seja meu desejo, mas o mais provável é q RC pule fora dessa confusão por 2 motivos: 1) falta de respaldo concreto e visível da diretoria, q não tem moral p fazê-lo, e 2) falta de vitórias, em parte por culpa/teimosia do próprio RC",0,0,0,0,1,2019-09-26 11:42:45.000000
2979,"Quase desistindo das redes sociais! Depois de ver tanta hipocrisia e canalhice juntas, e a gente sem poder fazer nada, meus instintos mais primitivos afloraram! Meu desejo, hoje, é q caia uma bomba  naquele Congresso e acabe com tudo! E, eu n sou assim, isso está me fazendo mal! https://t.co/yM21Jc2fiy",0,0,0,0,1,2019-09-19 11:33:12.000000
2646,"@NoahDavidKr eles são inibidores seletivos de recaptação de serotonina, normalmente tem a perda de apetite como efeito colateral e com a diminuição da ansiedade diminui a compulsão em comer também então yeesss... HSNSBJSJSJSJSHSKSN",0,0,0,0,1,2019-09-18 02:51:09.000000
2722,"cara um dos treco mais estressante da vida de produção é o tal do catering, é um inferno 
será q vai dar será q ta boa será q vai sobrar será quem come primeiro será q tem q guardar pra fulano porra esquecero o pegador de salada cabo o garf 
eu não consigo comer",0,0,0,0,1,2019-09-19 14:49:35.000000
2768,"Isto de viver à conta dos outros é muito bom...  já num “passado” ofereceram-nos 150.000 empregos... ganhámos fome, miséria,  perda de rendimentos, etc https://t.co/OjOLIxF2qV",0,0,0,0,1,2019-09-18 17:42:18.000000
5336,"@lanaexplicitt Sim, mas tô falando que ela não é uma coisa única kkk, o lolla 2020 só vai acontecer uma vez",0,0,0,0,1,2019-10-15 12:28:59.000000
5337,"@lanaexplicitt lolla é caro, o 
mas cnh em si tbm é cara, carro é caro, manutenção do carro é cara e gasolina t 
metrô >>>",0,0,0,0,1,2019-10-15 12:30:28.000000
5338,Paguem um ingresso do Lolla p mim e eu digo se esperava ou nn😝,0,0,0,0,1,2019-10-15 12:29:17.000000
5339,@mincozyboy o meu dia so vai ficar bom quando o jaden fala q vai fazer show fora do lolla,0,0,0,0,1,2019-10-15 12:27:15.000000
9651,Realizada porém morta de cansada,0,0,0,3,0,2019-10-18 00:28:16.000000
5340,Mamãe pedindo informações p as amigas dela sobre o lolla = TUUUUUDO,0,0,0,0,1,2019-10-15 12:27:08.000000
5342,"Eu não to aguentando esse novo álbum da Lana, mal posso esperar pelo lolla 😍",0,0,0,0,1,2019-10-15 12:31:26.000000
5349,"O nível dos esportes está cada vez maior, não importa onde, até o E-sport brasileiro está cada vez mais imponente",0,0,0,0,1,2019-10-15 13:52:46.000000
5350,fazendo um mailing feminino de esportes e só tem sapatão <3,0,0,0,0,1,2019-10-15 13:55:16.000000
5351,Volta das férias com entrevista. O campeão mundial e medalhista olímpico falou com a @VEJA sobre a conquista do final de semana e a amizade com Simone Bile https://t.co/aU60Neph91,0,0,0,0,1,2019-10-15 13:57:57.000000
5355,"Querendo tentar outra modalidade de esporte ,porém com medo da vergonha",0,0,0,0,1,2019-10-15 13:58:14.000000
5366,Cade minha dupla pra se divertir  um pouco rss https://t.co/3KZqMERR2A,0,0,0,0,1,2019-10-15 16:47:42.000000
5367,@MusculoDuroBlog Só vem.. Vamos nos divertir!,0,0,0,0,1,2019-10-15 16:51:13.000000
2762,"@whalechubs a textura é mesmo um pouco estranha kkkkkkkkkkkk mas eu achei gostoso, tentei comer frutas secas mas não desce pq não consigo gostar do gosto, paladar é uma coisa muito incrível né",0,0,0,0,1,2019-09-19 15:01:26.000000
2766,Como vou fazer dieta se não consigo parar de comer 🤦🏼‍♀️,0,0,0,0,1,2019-09-19 14:50:15.000000
5360,Muito bom ter amiga q trás comida p vc no trabalho,0,0,0,0,1,2019-10-15 16:52:25.000000
22,"hj vai passar uma materia sobre depressao no globo reporter, ja to ate vendo o tanto q vou chorar",0,0,0,0,1,2019-09-11 14:00:46.000000
3442,"minha mãe pistola pq eu não quis pegar nada nem p experimentar, pois n gosto mais de comprar roupa c outras pessoas",0,0,0,0,1,2019-10-02 22:33:42.000000
2992,"@ikarismadden @SrtaP4nda @Pabloss007 @tayrk fazer a sonsa?? eu nao tenho desejo nenhum de ver coisa errada no desenho, tanto q quando vi o tweet falando de cancelar achei q era zoeira, o video pra mim foi ofensiv sem necessidade de agir assim",0,0,0,0,1,2019-09-19 15:07:53.000000
3471,"Vocês tem aquela pessoa especial que vocês sempre querem ver bem, vocês concordam que tem sempre alguém que a alegria dela te alegra e isso sem interesse nenhum, nem sexual , nem financeiro ou de qualquer outro tipo, só quer ver a pessoa bem. Eu tenho!",0,0,0,0,1,2019-10-02 22:47:18.000000
3320,Ok estou muito ansioso para assistir a 5 temporada de #PeakyBlinders @PeakyBlindersBR @NetflixBrasil,0,0,0,0,1,2019-10-02 22:47:36.000000
9654,Sexta em casa 👎,0,0,0,3,0,2019-08-31 00:31:16.000000
9657,Acabei de comer um x-infarto,0,0,0,1,0,2019-10-06 00:09:27.000000
3473,"psicologa: ""escolhe profissões q vc teria interesse"" eu após ter escolhido (sem perceber) uma profissão de cada área: https://t.co/1sSZfWcZ3r",0,0,0,0,1,2019-10-02 22:36:49.000000
2875,"Tava estudando, minha mae me chamou para sair(n fui) tive que sair de onde tava para fechar o portão, ai resolvi comer e agr n consigo mais voltar a estudar pqp que saco",0,0,0,0,1,2019-09-19 18:48:58.000000
2872,@circuswises @dofiapoetry EU NAO AGUENTO MAIS MEU DEUS ELA DA NOTICE PRA TODO MUNDO MENOS PRA MIM EU VOU ME MATAR,0,0,0,0,1,2019-09-16 04:37:14.000000
4445,"Que falta faz um carro , tnc",0,0,0,0,1,2019-10-13 14:09:54.000000
5138,"Feliz dia do.. 
P ortador da missão de levar dignidade às pessoa R ico em sabedoria, embora não valorizado o suficiente O bservador-desenvolvedor-promotor de talento F ormador de seres humanos melhores... https://t.co/39NApCnArM",0,0,0,0,1,2019-10-15 11:21:17.000000
3707,será que vai ter alguma programação na minha cidade pro aniversário do jimin?? só quero uma desculpa pra não ficar em casa no dia do meu niver tbm,0,0,0,0,1,2019-10-09 03:29:26.000000
3711,"Eu chego em casa e ao invés de eu ir fazer o que tem que fazer, eu só quero me atirar na cama e ficar de bobeira",0,0,0,0,1,2019-10-09 02:05:16.000000
3382,Mano pisicologa pra que? Eu já devia ter conversado com a minha mãe a muito tempo atrás kkkkkkkkkk,0,0,0,0,1,2019-10-02 01:54:27.000000
3150,TOMA NO CU INFERNO DE MULHER https://t.co/qRa0jx3bFR,0,0,0,0,1,2019-09-26 09:54:12.000000
3712,"As vezes eu só quero ficar em Paranaguá, mas tem época que eu preciso ir pra casa da minha mãe",0,0,0,0,1,2019-10-09 03:03:07.000000
3713,"só quero chegar logo em casa, deitar e ficar fazendo carinho no meu pé esquerdo usando o pé direito abraçada no travesseiro, embaixo da coberta com o ventilador ligado",0,0,0,0,1,2019-10-09 02:00:15.000000
5142,"Romance no ar! 🥰 Depois da vitória do @FluminenseFC o jogador @DeJesusofiicial  decidiu tirar um dia de folga ao lado de @MelMaia 
https://t.co/ovX26MK6Wf",0,0,0,0,1,2019-10-15 11:48:10.000000
5143,"Números são importantes sim, mas tanto faz se o CR7 não fizer mais nenhum gol na carreira, o cara é um dos melhores jogadores da história do futebol. Monstruoso o gajo.",0,0,0,0,1,2019-10-15 11:48:14.000000
5147,coitada da adele lançar musica na mesma semana que pabllo vittar,0,0,0,0,1,2019-10-15 11:48:33.000000
9660,Eu sou uma pessoa mto triste por ter nascido com olho de peixe morto,0,1,0,3,0,2019-10-05 14:26:16.000000
9662,Eu só quero q esse ano acabe logo,0,0,0,3,0,2019-10-07 11:09:55.000000
9664,"Mais um dia trancada pra fora de casa, obrigado aos envolvidos",0,0,0,3,0,2019-08-28 14:30:03.000000
9665,Meu primeiro dia fitness fazendo funcional acho q vou morrer,0,0,0,2,0,2019-09-11 22:10:30.000000
10073,Saudades do meu doguinho,0,0,0,0,0,2019-08-26 23:42:44.000000
